Date,Visitor,G_Vis,Home,G_Home,OT Ind
2013-11-29,Chicago Blackhawks,2.0,Dallas Stars,1.0,1
2013-11-29,Colorado Avalanche,3.0,Minnesota Wild,1.0,0
2013-11-29,Detroit Red Wings,5.0,New York Islanders,0.0,0
2013-11-29,Winnipeg Jets,1.0,Philadelphia Flyers,2.0,0
2013-11-29,St. Louis Blues,3.0,San Jose Sharks,6.0,0
2013-11-29,Pittsburgh Penguins,3.0,Tampa Bay Lightning,0.0,0
2013-11-29,Montreal Canadiens,2.0,Washington Capitals,3.0,1
2013-11-30,Columbus Blue Jackets,1.0,Boston Bruins,3.0,0
2013-11-30,Minnesota Wild,2.0,Colorado Avalanche,3.0,1
2013-11-30,Pittsburgh Penguins,5.0,Florida Panthers,1.0,0
2013-11-30,Calgary Flames,2.0,Los Angeles Kings,1.0,0
2013-11-30,Toronto Maple Leafs,2.0,Montreal Canadiens,4.0,0
2013-11-30,Buffalo Sabres,0.0,New Jersey Devils,1.0,1
2013-11-30,Philadelphia Flyers,3.0,Nashville Predators,2.0,1
2013-11-30,Washington Capitals,3.0,New York Islanders,2.0,1
2013-11-30,Vancouver Canucks,2.0,New York Rangers,5.0,0
2013-11-30,Chicago Blackhawks,5.0,Phoenix Coyotes,2.0,0
2013-11-30,Anaheim Ducks,3.0,San Jose Sharks,4.0,1
2013-12-01,Vancouver Canucks,3.0,Carolina Hurricanes,2.0,0
2013-12-01,Edmonton Oilers,3.0,Dallas Stars,2.0,1
2013-12-01,Detroit Red Wings,4.0,Ottawa Senators,2.0,0
2013-12-02,St. Louis Blues,2.0,Los Angeles Kings,3.0,0
2013-12-02,Philadelphia Flyers,0.0,Minnesota Wild,2.0,0
2013-12-02,New Jersey Devils,2.0,Montreal Canadiens,3.0,0
2013-12-02,Winnipeg Jets,5.0,New York Rangers,2.0,0
2013-12-03,Los Angeles Kings,3.0,Anaheim Ducks,2.0,1
2013-12-03,Tampa Bay Lightning,0.0,Columbus Blue Jackets,1.0,0
2013-12-03,Dallas Stars,4.0,Chicago Blackhawks,3.0,0
2013-12-03,Phoenix Coyotes,6.0,Edmonton Oilers,2.0,0
2013-12-03,Ottawa Senators,4.0,Florida Panthers,2.0,0
2013-12-03,Vancouver Canucks,3.0,Nashville Predators,1.0,0
2013-12-03,Pittsburgh Penguins,3.0,New York Islanders,2.0,1
2013-12-03,San Jose Sharks,4.0,Toronto Maple Leafs,2.0,0
2013-12-03,Carolina Hurricanes,4.0,Washington Capitals,1.0,0
2013-12-04,Phoenix Coyotes,1.0,Calgary Flames,4.0,0
2013-12-04,Philadelphia Flyers,6.0,Detroit Red Wings,3.0,0
2013-12-04,Montreal Canadiens,4.0,New Jersey Devils,3.0,1
2013-12-05,New York Rangers,3.0,Buffalo Sabres,1.0,0
2013-12-05,Colorado Avalanche,2.0,Edmonton Oilers,8.0,0
2013-12-05,Winnipeg Jets,2.0,Florida Panthers,5.0,0
2013-12-05,Chicago Blackhawks,3.0,Minnesota Wild,4.0,0
2013-12-05,Boston Bruins,1.0,Montreal Canadiens,2.0,0
2013-12-05,Carolina Hurricanes,5.0,Nashville Predators,2.0,0
2013-12-05,San Jose Sharks,1.0,Pittsburgh Penguins,5.0,0
2013-12-05,New York Islanders,1.0,St. Louis Blues,5.0,0
2013-12-05,Ottawa Senators,1.0,Tampa Bay Lightning,3.0,0
2013-12-05,Dallas Stars,2.0,Toronto Maple Leafs,3.0,1
2013-12-06,San Jose Sharks,3.0,Carolina Hurricanes,5.0,0
2013-12-06,Minnesota Wild,0.0,Columbus Blue Jackets,4.0,0
2013-12-06,Colorado Avalanche,3.0,Calgary Flames,2.0,0
2013-12-06,Anaheim Ducks,3.0,Chicago Blackhawks,2.0,1
2013-12-06,Detroit Red Wings,3.0,New Jersey Devils,1.0,0
2013-12-06,Phoenix Coyotes,2.0,Vancouver Canucks,3.0,1
2013-12-07,Pittsburgh Penguins,2.0,Boston Bruins,3.0,0
2013-12-07,Philadelphia Flyers,1.0,Dallas Stars,5.0,0
2013-12-07,Florida Panthers,2.0,Detroit Red Wings,1.0,0
2013-12-07,Calgary Flames,2.0,Edmonton Oilers,1.0,1
2013-12-07,New York Islanders,0.0,Los Angeles Kings,3.0,0
2013-12-07,Buffalo Sabres,2.0,Montreal Canadiens,3.0,0
2013-12-07,New Jersey Devils,4.0,New York Rangers,3.0,1
2013-12-07,Toronto Maple Leafs,4.0,Ottawa Senators,3.0,1
2013-12-07,Anaheim Ducks,5.0,St. Louis Blues,2.0,0
2013-12-07,Winnipeg Jets,2.0,Tampa Bay Lightning,1.0,1
2013-12-07,Nashville Predators,2.0,Washington Capitals,5.0,0
2013-12-08,Florida Panthers,2.0,Chicago Blackhawks,6.0,0
2013-12-08,San Jose Sharks,1.0,Minnesota Wild,3.0,0
2013-12-08,Washington Capitals,4.0,New York Rangers,1.0,0
2013-12-08,Boston Bruins,5.0,Toronto Maple Leafs,2.0,0
2013-12-08,Colorado Avalanche,1.0,Vancouver Canucks,3.0,0
2013-12-09,New York Islanders,2.0,Anaheim Ducks,5.0,0
2013-12-09,Philadelphia Flyers,4.0,Ottawa Senators,5.0,1
2013-12-09,Columbus Blue Jackets,1.0,Pittsburgh Penguins,2.0,0
2013-12-09,Carolina Hurricanes,0.0,Vancouver Canucks,2.0,0
2013-12-10,Ottawa Senators,1.0,Buffalo Sabres,2.0,1
2013-12-10,New Jersey Devils,4.0,Columbus Blue Jackets,5.0,0
2013-12-10,Boston Bruins,2.0,Calgary Flames,1.0,0
2013-12-10,Phoenix Coyotes,3.0,Colorado Avalanche,1.0,0
2013-12-10,Chicago Blackhawks,6.0,Dallas Stars,2.0,0
2013-12-10,Carolina Hurricanes,4.0,Edmonton Oilers,5.0,1
2013-12-10,Detroit Red Wings,2.0,Florida Panthers,3.0,1
2013-12-10,Los Angeles Kings,6.0,Montreal Canadiens,0.0,0
2013-12-10,Nashville Predators,4.0,New York Rangers,1.0,0
2013-12-10,New York Islanders,3.0,San Jose Sharks,2.0,1
2013-12-10,St. Louis Blues,2.0,Winnipeg Jets,1.0,0
2013-12-10,Tampa Bay Lightning,5.0,Washington Capitals,6.0,1
2013-12-11,Minnesota Wild,1.0,Anaheim Ducks,2.0,0
2013-12-11,Philadelphia Flyers,2.0,Chicago Blackhawks,7.0,0
2013-12-11,Los Angeles Kings,3.0,Toronto Maple Leafs,1.0,0
2013-12-12,Carolina Hurricanes,1.0,Calgary Flames,2.0,1
2013-12-12,Boston Bruins,4.0,Edmonton Oilers,2.0,0
2013-12-12,Dallas Stars,1.0,Nashville Predators,3.0,0
2013-12-12,Columbus Blue Jackets,4.0,New York Rangers,2.0,0
2013-12-12,Buffalo Sabres,1.0,Ottawa Senators,2.0,0
2013-12-12,Montreal Canadiens,1.0,Philadelphia Flyers,2.0,0
2013-12-12,New York Islanders,3.0,Phoenix Coyotes,6.0,0
2013-12-12,Minnesota Wild,1.0,San Jose Sharks,3.0,0
2013-12-12,Toronto Maple Leafs,3.0,St. Louis Blues,6.0,0
2013-12-12,Detroit Red Wings,1.0,Tampa Bay Lightning,2.0,1
2013-12-12,Colorado Avalanche,4.0,Winnipeg Jets,3.0,1
2013-12-13,Washington Capitals,2.0,Florida Panthers,3.0,1
2013-12-13,New Jersey Devils,2.0,Pittsburgh Penguins,3.0,0
2013-12-13,Edmonton Oilers,0.0,Vancouver Canucks,4.0,0
2013-12-14,Calgary Flames,2.0,Buffalo Sabres,1.0,1
2013-12-14,St. Louis Blues,4.0,Columbus Blue Jackets,3.0,1
2013-12-14,Minnesota Wild,2.0,Colorado Avalanche,1.0,1
2013-12-14,Pittsburgh Penguins,4.0,Detroit Red Wings,1.0,0
2013-12-14,Tampa Bay Lightning,0.0,New Jersey Devils,3.0,0
2013-12-14,San Jose Sharks,2.0,Nashville Predators,3.0,0
2013-12-14,Montreal Canadiens,1.0,New York Islanders,0.0,1
2013-12-14,Los Angeles Kings,5.0,Ottawa Senators,2.0,0
2013-12-14,Carolina Hurricanes,3.0,Phoenix Coyotes,1.0,0
2013-12-14,Chicago Blackhawks,3.0,Toronto Maple Leafs,7.0,0
2013-12-14,Boston Bruins,2.0,Vancouver Canucks,6.0,0
2013-12-14,Dallas Stars,6.0,Winnipeg Jets,4.0,0
2013-12-15,Edmonton Oilers,2.0,Anaheim Ducks,3.0,0
2013-12-15,Los Angeles Kings,1.0,Chicago Blackhawks,3.0,0
2013-12-15,Tampa Bay Lightning,3.0,Detroit Red Wings,0.0,0
2013-12-15,Florida Panthers,2.0,Montreal Canadiens,1.0,0
2013-12-15,Calgary Flames,3.0,New York Rangers,4.0,1
2013-12-15,Philadelphia Flyers,4.0,Washington Capitals,5.0,1
2013-12-16,Winnipeg Jets,3.0,Columbus Blue Jackets,2.0,0
2013-12-16,Dallas Stars,2.0,Colorado Avalanche,6.0,0
2013-12-16,St. Louis Blues,2.0,Ottawa Senators,3.0,1
2013-12-16,Toronto Maple Leafs,1.0,Pittsburgh Penguins,3.0,0
2013-12-17,Calgary Flames,0.0,Boston Bruins,2.0,0
2013-12-17,Winnipeg Jets,2.0,Buffalo Sabres,4.0,0
2013-12-17,Colorado Avalanche,2.0,Dallas Stars,3.0,0
2013-12-17,Anaheim Ducks,5.0,Detroit Red Wings,2.0,0
2013-12-17,Edmonton Oilers,0.0,Los Angeles Kings,3.0,0
2013-12-17,Vancouver Canucks,2.0,Minnesota Wild,3.0,1
2013-12-17,Phoenix Coyotes,1.0,Montreal Canadiens,3.0,0
2013-12-17,Chicago Blackhawks,3.0,Nashville Predators,1.0,0
2013-12-17,Tampa Bay Lightning,3.0,New York Islanders,2.0,1
2013-12-17,Washington Capitals,2.0,Philadelphia Flyers,5.0,0
2013-12-17,San Jose Sharks,4.0,St. Louis Blues,2.0,0
2013-12-17,Florida Panthers,3.0,Toronto Maple Leafs,1.0,0
2013-12-18,Ottawa Senators,2.0,New Jersey Devils,5.0,0
2013-12-18,Pittsburgh Penguins,4.0,New York Rangers,3.0,1
2013-12-19,Boston Bruins,2.0,Buffalo Sabres,4.0,0
2013-12-19,Edmonton Oilers,2.0,Colorado Avalanche,4.0,0
2013-12-19,Vancouver Canucks,1.0,Dallas Stars,4.0,0
2013-12-19,Calgary Flames,2.0,Detroit Red Wings,3.0,1
2013-12-19,San Jose Sharks,1.0,Los Angeles Kings,4.0,0
2013-12-19,Florida Panthers,4.0,Ottawa Senators,2.0,0
2013-12-19,Columbus Blue Jackets,4.0,Philadelphia Flyers,5.0,0
2013-12-19,Minnesota Wild,2.0,Pittsburgh Penguins,5.0,0
2013-12-19,Montreal Canadiens,1.0,St. Louis Blues,5.0,0
2013-12-19,Nashville Predators,2.0,Tampa Bay Lightning,4.0,0
2013-12-19,Phoenix Coyotes,1.0,Toronto Maple Leafs,2.0,1
2013-12-20,Washington Capitals,4.0,Carolina Hurricanes,2.0,0
2013-12-20,Vancouver Canucks,3.0,Chicago Blackhawks,2.0,1
2013-12-20,Anaheim Ducks,3.0,New Jersey Devils,2.0,1
2013-12-20,New York Islanders,5.0,New York Rangers,3.0,0
2013-12-20,Florida Panthers,2.0,Winnipeg Jets,5.0,0
2013-12-21,Buffalo Sabres,1.0,Boston Bruins,4.0,0
2013-12-21,Philadelphia Flyers,3.0,Columbus Blue Jackets,6.0,0
2013-12-21,St. Louis Blues,6.0,Edmonton Oilers,0.0,0
2013-12-21,Colorado Avalanche,2.0,Los Angeles Kings,3.0,1
2013-12-21,Montreal Canadiens,4.0,Nashville Predators,3.0,1
2013-12-21,Anaheim Ducks,5.0,New York Islanders,3.0,0
2013-12-21,Phoenix Coyotes,4.0,Ottawa Senators,3.0,1
2013-12-21,Calgary Flames,3.0,Pittsburgh Penguins,4.0,0
2013-12-21,Dallas Stars,2.0,San Jose Sharks,3.0,1
2013-12-21,Carolina Hurricanes,2.0,Tampa Bay Lightning,3.0,1
2013-12-21,Detroit Red Wings,5.0,Toronto Maple Leafs,4.0,1
2013-12-21,New Jersey Devils,5.0,Washington Capitals,4.0,1
2013-12-22,Minnesota Wild,1.0,New York Rangers,4.0,0
2013-12-22,Winnipeg Jets,1.0,Vancouver Canucks,2.0,0
2013-12-23,Phoenix Coyotes,1.0,Buffalo Sabres,2.0,1
2013-12-23,Columbus Blue Jackets,4.0,Carolina Hurricanes,3.0,0
2013-12-23,St. Louis Blues,3.0,Calgary Flames,4.0,1
2013-12-23,New Jersey Devils,2.0,Chicago Blackhawks,5.0,0
2013-12-23,New York Islanders,3.0,Detroit Red Wings,0.0,0
2013-12-23,Winnipeg Jets,2.0,Edmonton Oilers,6.0,0
2013-12-23,Tampa Bay Lightning,6.0,Florida Panthers,1.0,0
2013-12-23,Dallas Stars,5.0,Los Angeles Kings,2.0,0
2013-12-23,Boston Bruins,6.0,Nashville Predators,2.0,0
2013-12-23,Toronto Maple Leafs,1.0,New York Rangers,2.0,1
2013-12-23,Pittsburgh Penguins,0.0,Ottawa Senators,5.0,0
2013-12-23,Minnesota Wild,1.0,Philadelphia Flyers,4.0,0
2013-12-23,Colorado Avalanche,4.0,San Jose Sharks,5.0,1
2013-12-23,Anaheim Ducks,3.0,Washington Capitals,2.0,0
2013-12-27,Ottawa Senators,0.0,Boston Bruins,5.0,0
2013-12-27,Pittsburgh Penguins,4.0,Carolina Hurricanes,3.0,1
2013-12-27,Edmonton Oilers,2.0,Calgary Flames,0.0,0
2013-12-27,Colorado Avalanche,2.0,Chicago Blackhawks,7.0,0
2013-12-27,Nashville Predators,1.0,Dallas Stars,4.0,0
2013-12-27,Columbus Blue Jackets,2.0,New Jersey Devils,1.0,1
2013-12-27,San Jose Sharks,4.0,Phoenix Coyotes,3.0,1
2013-12-27,Buffalo Sabres,3.0,Toronto Maple Leafs,4.0,1
2013-12-27,Minnesota Wild,4.0,Winnipeg Jets,6.0,0
2013-12-27,New York Rangers,2.0,Washington Capitals,3.0,0
2013-12-28,Phoenix Coyotes,2.0,Anaheim Ducks,3.0,1
2013-12-28,Philadelphia Flyers,4.0,Edmonton Oilers,3.0,1
2013-12-28,Detroit Red Wings,4.0,Florida Panthers,3.0,0
2013-12-28,Los Angeles Kings,2.0,Nashville Predators,3.0,0
2013-12-28,New Jersey Devils,2.0,New York Islanders,1.0,0
2013-12-28,Boston Bruins,3.0,Ottawa Senators,4.0,0
2013-12-28,Chicago Blackhawks,5.0,St. Louis Blues,6.0,1
2013-12-28,Montreal Canadiens,2.0,Tampa Bay Lightning,1.0,1
2013-12-29,Washington Capitals,1.0,Buffalo Sabres,2.0,1
2013-12-29,Pittsburgh Penguins,5.0,Columbus Blue Jackets,3.0,0
2013-12-29,Vancouver Canucks,2.0,Calgary Flames,0.0,0
2013-12-29,Winnipeg Jets,2.0,Colorado Avalanche,1.0,1
2013-12-29,St. Louis Blues,3.0,Dallas Stars,2.0,1
2013-12-29,Montreal Canadiens,1.0,Florida Panthers,4.0,0
2013-12-29,New York Islanders,5.0,Minnesota Wild,4.0,0
2013-12-29,Anaheim Ducks,1.0,San Jose Sharks,3.0,0
2013-12-29,New York Rangers,4.0,Tampa Bay Lightning,3.0,0
2013-12-29,Carolina Hurricanes,2.0,Toronto Maple Leafs,5.0,0
2013-12-30,Los Angeles Kings,0.0,Chicago Blackhawks,1.0,0
2013-12-30,Detroit Red Wings,4.0,Nashville Predators,6.0,0
2013-12-30,Washington Capitals,1.0,Ottawa Senators,3.0,0
2013-12-30,Philadelphia Flyers,4.0,Vancouver Canucks,3.0,1
2013-12-31,San Jose Sharks,3.0,Anaheim Ducks,6.0,0
2013-12-31,New York Islanders,5.0,Boston Bruins,3.0,0
2013-12-31,Montreal Canadiens,4.0,Carolina Hurricanes,5.0,1
2013-12-31,Philadelphia Flyers,4.0,Calgary Flames,1.0,0
2013-12-31,Columbus Blue Jackets,3.0,Colorado Avalanche,5.0,0
2013-12-31,Los Angeles Kings,2.0,Dallas Stars,3.0,0
2013-12-31,New York Rangers,2.0,Florida Panthers,1.0,1
2013-12-31,St. Louis Blues,2.0,Minnesota Wild,1.0,0
2013-12-31,Pittsburgh Penguins,1.0,New Jersey Devils,2.0,0
2013-12-31,Edmonton Oilers,3.0,Phoenix Coyotes,4.0,1
2013-12-31,Buffalo Sabres,0.0,Winnipeg Jets,3.0,0
2014-01-01,Toronto Maple Leafs,3.0,Detroit Red Wings,2.0,1
2014-01-01,Tampa Bay Lightning,4.0,Vancouver Canucks,2.0,0
2014-01-02,Nashville Predators,2.0,Boston Bruins,3.0,1
2014-01-02,Philadelphia Flyers,1.0,Colorado Avalanche,2.0,0
2014-01-02,Montreal Canadiens,6.0,Dallas Stars,4.0,0
2014-01-02,Buffalo Sabres,1.0,Minnesota Wild,4.0,0
2014-01-02,Chicago Blackhawks,2.0,New York Islanders,3.0,1
2014-01-02,Winnipeg Jets,3.0,Ottawa Senators,4.0,0
2014-01-02,Columbus Blue Jackets,2.0,Phoenix Coyotes,0.0,0
2014-01-02,Edmonton Oilers,1.0,San Jose Sharks,5.0,0
2014-01-02,Los Angeles Kings,0.0,St. Louis Blues,5.0,0
2014-01-02,Carolina Hurricanes,4.0,Washington Capitals,3.0,1
2014-01-03,Edmonton Oilers,2.0,Anaheim Ducks,5.0,0
2014-01-03,Tampa Bay Lightning,2.0,Calgary Flames,0.0,0
2014-01-03,Chicago Blackhawks,5.0,New Jersey Devils,3.0,0
2014-01-03,New York Rangers,2.0,Pittsburgh Penguins,5.0,0
2014-01-04,Winnipeg Jets,1.0,Boston Bruins,4.0,0
2014-01-04,New Jersey Devils,1.0,Buffalo Sabres,2.0,0
2014-01-04,San Jose Sharks,3.0,Colorado Avalanche,4.0,0
2014-01-04,Detroit Red Wings,5.0,Dallas Stars,1.0,0
2014-01-04,Nashville Predators,4.0,Florida Panthers,5.0,1
2014-01-04,Vancouver Canucks,1.0,Los Angeles Kings,3.0,0
2014-01-04,Washington Capitals,3.0,Minnesota Wild,5.0,0
2014-01-04,Ottawa Senators,4.0,Montreal Canadiens,3.0,1
2014-01-04,Carolina Hurricanes,3.0,New York Islanders,2.0,0
2014-01-04,Philadelphia Flyers,5.0,Phoenix Coyotes,3.0,0
2014-01-04,Columbus Blue Jackets,2.0,St. Louis Blues,6.0,0
2014-01-04,New York Rangers,7.0,Toronto Maple Leafs,1.0,0
2014-01-05,Vancouver Canucks,3.0,Anaheim Ducks,4.0,1
2014-01-05,Nashville Predators,1.0,Carolina Hurricanes,2.0,0
2014-01-05,San Jose Sharks,3.0,Chicago Blackhawks,2.0,1
2014-01-05,Tampa Bay Lightning,3.0,Edmonton Oilers,5.0,0
2014-01-05,Winnipeg Jets,5.0,Pittsburgh Penguins,6.0,0
2014-01-06,Calgary Flames,4.0,Colorado Avalanche,3.0,0
2014-01-06,Florida Panthers,1.0,Montreal Canadiens,2.0,0
2014-01-06,Dallas Stars,3.0,New York Islanders,7.0,0
2014-01-06,Columbus Blue Jackets,4.0,New York Rangers,3.0,1
2014-01-07,Boston Bruins,2.0,Anaheim Ducks,5.0,0
2014-01-07,St. Louis Blues,5.0,Edmonton Oilers,2.0,0
2014-01-07,Minnesota Wild,2.0,Los Angeles Kings,1.0,1
2014-01-07,Philadelphia Flyers,3.0,New Jersey Devils,2.0,1
2014-01-07,San Jose Sharks,2.0,Nashville Predators,3.0,0
2014-01-07,Calgary Flames,0.0,Phoenix Coyotes,6.0,0
2014-01-07,New York Islanders,5.0,Toronto Maple Leafs,3.0,0
2014-01-07,Pittsburgh Penguins,5.0,Vancouver Canucks,4.0,1
2014-01-07,Tampa Bay Lightning,4.0,Winnipeg Jets,2.0,0
2014-01-08,New York Rangers,3.0,Chicago Blackhawks,2.0,0
2014-01-08,Ottawa Senators,3.0,Colorado Avalanche,4.0,1
2014-01-08,Montreal Canadiens,1.0,Philadelphia Flyers,3.0,0
2014-01-09,Florida Panthers,2.0,Buffalo Sabres,1.0,1
2014-01-09,Toronto Maple Leafs,1.0,Carolina Hurricanes,6.0,0
2014-01-09,St. Louis Blues,5.0,Calgary Flames,0.0,0
2014-01-09,Boston Bruins,2.0,Los Angeles Kings,4.0,0
2014-01-09,Dallas Stars,0.0,New Jersey Devils,1.0,0
2014-01-09,Anaheim Ducks,4.0,Nashville Predators,3.0,0
2014-01-09,Minnesota Wild,4.0,Phoenix Coyotes,1.0,0
2014-01-09,Detroit Red Wings,1.0,San Jose Sharks,4.0,0
2014-01-09,Washington Capitals,4.0,Tampa Bay Lightning,3.0,0
2014-01-10,Carolina Hurricanes,0.0,Columbus Blue Jackets,3.0,0
2014-01-10,New York Islanders,2.0,Colorado Avalanche,1.0,1
2014-01-10,Pittsburgh Penguins,3.0,Edmonton Oilers,4.0,1
2014-01-10,Dallas Stars,2.0,New York Rangers,3.0,0
2014-01-10,St. Louis Blues,1.0,Vancouver Canucks,2.0,0
2014-01-10,Toronto Maple Leafs,2.0,Washington Capitals,3.0,0
2014-01-11,Pittsburgh Penguins,2.0,Calgary Flames,1.0,0
2014-01-11,Detroit Red Wings,3.0,Los Angeles Kings,1.0,0
2014-01-11,Colorado Avalanche,4.0,Minnesota Wild,2.0,0
2014-01-11,Chicago Blackhawks,1.0,Montreal Canadiens,2.0,1
2014-01-11,Florida Panthers,1.0,New Jersey Devils,2.0,1
2014-01-11,Ottawa Senators,2.0,Nashville Predators,1.0,1
2014-01-11,Tampa Bay Lightning,6.0,Philadelphia Flyers,3.0,0
2014-01-11,Anaheim Ducks,5.0,Phoenix Coyotes,3.0,0
2014-01-11,Boston Bruins,1.0,San Jose Sharks,0.0,0
2014-01-11,Columbus Blue Jackets,6.0,Winnipeg Jets,3.0,0
2014-01-12,Detroit Red Wings,0.0,Anaheim Ducks,1.0,0
2014-01-12,Edmonton Oilers,3.0,Chicago Blackhawks,5.0,0
2014-01-12,New York Islanders,4.0,Dallas Stars,2.0,0
2014-01-12,Minnesota Wild,4.0,Nashville Predators,0.0,0
2014-01-12,Philadelphia Flyers,1.0,New York Rangers,4.0,0
2014-01-12,New Jersey Devils,2.0,Toronto Maple Leafs,3.0,1
2014-01-12,Buffalo Sabres,2.0,Washington Capitals,1.0,1
2014-01-13,Calgary Flames,2.0,Carolina Hurricanes,0.0,0
2014-01-13,Tampa Bay Lightning,2.0,Columbus Blue Jackets,3.0,0
2014-01-13,Vancouver Canucks,0.0,Los Angeles Kings,1.0,0
2014-01-13,Phoenix Coyotes,1.0,Winnipeg Jets,5.0,0
2014-01-14,Toronto Maple Leafs,4.0,Boston Bruins,3.0,0
2014-01-14,Philadelphia Flyers,4.0,Buffalo Sabres,3.0,0
2014-01-14,Colorado Avalanche,3.0,Chicago Blackhawks,2.0,1
2014-01-14,Edmonton Oilers,2.0,Dallas Stars,5.0,0
2014-01-14,New York Islanders,2.0,Florida Panthers,4.0,0
2014-01-14,Ottawa Senators,3.0,Minnesota Wild,0.0,0
2014-01-14,New Jersey Devils,4.0,Montreal Canadiens,1.0,0
2014-01-14,Calgary Flames,2.0,Nashville Predators,4.0,0
2014-01-14,Tampa Bay Lightning,2.0,New York Rangers,1.0,0
2014-01-14,Phoenix Coyotes,1.0,St. Louis Blues,2.0,0
2014-01-14,San Jose Sharks,2.0,Washington Capitals,1.0,1
2014-01-15,Vancouver Canucks,1.0,Anaheim Ducks,9.0,0
2014-01-15,Washington Capitals,3.0,Pittsburgh Penguins,4.0,0
2014-01-15,Buffalo Sabres,3.0,Toronto Maple Leafs,4.0,1
2014-01-16,Winnipeg Jets,5.0,Calgary Flames,2.0,0
2014-01-16,New Jersey Devils,1.0,Colorado Avalanche,2.0,1
2014-01-16,Boston Bruins,4.0,Dallas Stars,2.0,0
2014-01-16,San Jose Sharks,3.0,Florida Panthers,0.0,0
2014-01-16,Edmonton Oilers,1.0,Minnesota Wild,4.0,0
2014-01-16,Detroit Red Wings,0.0,New York Rangers,1.0,0
2014-01-16,Montreal Canadiens,5.0,Ottawa Senators,4.0,1
2014-01-16,Nashville Predators,4.0,Philadelphia Flyers,3.0,1
2014-01-16,Vancouver Canucks,0.0,Phoenix Coyotes,1.0,0
2014-01-16,Los Angeles Kings,4.0,St. Louis Blues,1.0,0
2014-01-16,New York Islanders,2.0,Tampa Bay Lightning,1.0,1
2014-01-17,Washington Capitals,1.0,Columbus Blue Jackets,5.0,0
2014-01-17,Anaheim Ducks,2.0,Chicago Blackhawks,4.0,0
2014-01-18,Columbus Blue Jackets,4.0,Buffalo Sabres,3.0,1
2014-01-18,Florida Panthers,2.0,Carolina Hurricanes,3.0,0
2014-01-18,Los Angeles Kings,2.0,Detroit Red Wings,3.0,1
2014-01-18,Dallas Stars,2.0,Minnesota Wild,3.0,1
2014-01-18,Colorado Avalanche,5.0,Nashville Predators,4.0,0
2014-01-18,New York Rangers,4.0,Ottawa Senators,1.0,0
2014-01-18,New York Islanders,4.0,Philadelphia Flyers,6.0,0
2014-01-18,New Jersey Devils,2.0,Phoenix Coyotes,3.0,0
2014-01-18,Anaheim Ducks,3.0,St. Louis Blues,2.0,0
2014-01-18,San Jose Sharks,5.0,Tampa Bay Lightning,4.0,0
2014-01-18,Montreal Canadiens,3.0,Toronto Maple Leafs,5.0,0
2014-01-18,Calgary Flames,2.0,Vancouver Canucks,3.0,1
2014-01-18,Edmonton Oilers,2.0,Winnipeg Jets,3.0,1
2014-01-19,Tampa Bay Lightning,5.0,Carolina Hurricanes,3.0,0
2014-01-19,Boston Bruins,2.0,Chicago Blackhawks,3.0,1
2014-01-19,Washington Capitals,1.0,New York Rangers,4.0,0
2014-01-20,Los Angeles Kings,2.0,Boston Bruins,3.0,0
2014-01-20,St. Louis Blues,4.0,Detroit Red Wings,1.0,0
2014-01-20,Dallas Stars,1.0,Nashville Predators,4.0,0
2014-01-20,Philadelphia Flyers,3.0,New York Islanders,4.0,1
2014-01-20,Toronto Maple Leafs,4.0,Phoenix Coyotes,2.0,0
2014-01-20,Florida Panthers,5.0,Pittsburgh Penguins,1.0,0
2014-01-20,Calgary Flames,2.0,San Jose Sharks,3.0,0
2014-01-21,Winnipeg Jets,3.0,Anaheim Ducks,2.0,0
2014-01-21,Florida Panthers,4.0,Buffalo Sabres,3.0,0
2014-01-21,Los Angeles Kings,3.0,Columbus Blue Jackets,5.0,0
2014-01-21,Toronto Maple Leafs,5.0,Colorado Avalanche,2.0,0
2014-01-21,Minnesota Wild,0.0,Dallas Stars,4.0,0
2014-01-21,Vancouver Canucks,2.0,Edmonton Oilers,1.0,0
2014-01-21,St. Louis Blues,1.0,New Jersey Devils,7.0,0
2014-01-21,New York Islanders,5.0,New York Rangers,3.0,0
2014-01-21,Ottawa Senators,2.0,Washington Capitals,0.0,0
2014-01-22,Phoenix Coyotes,2.0,Calgary Flames,3.0,0
2014-01-22,Chicago Blackhawks,4.0,Detroit Red Wings,5.0,1
2014-01-22,Carolina Hurricanes,3.0,Philadelphia Flyers,2.0,0
2014-01-22,Montreal Canadiens,1.0,Pittsburgh Penguins,5.0,0
2014-01-23,Los Angeles Kings,1.0,Anaheim Ducks,2.0,0
2014-01-23,Carolina Hurricanes,5.0,Buffalo Sabres,3.0,0
2014-01-23,Philadelphia Flyers,2.0,Columbus Blue Jackets,5.0,0
2014-01-23,Toronto Maple Leafs,1.0,Dallas Stars,7.0,0
2014-01-23,Chicago Blackhawks,1.0,Minnesota Wild,2.0,0
2014-01-23,Pittsburgh Penguins,6.0,New York Islanders,4.0,0
2014-01-23,St. Louis Blues,2.0,New York Rangers,1.0,0
2014-01-23,Winnipeg Jets,0.0,San Jose Sharks,1.0,0
2014-01-23,Ottawa Senators,3.0,Tampa Bay Lightning,4.0,1
2014-01-23,Nashville Predators,2.0,Vancouver Canucks,1.0,0
2014-01-24,Ottawa Senators,,Carolina Hurricanes,,0
2014-01-24,Nashville Predators,4.0,Calgary Flames,5.0,1
